state	screen_width	screen_height	button	sample	x	y	result	first_hit	handler
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	0	222.67	187.33	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	1	113.87	162.93	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	2	331.47	162.93	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	3	113.87	211.73	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	4	331.47	211.73	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/StartExpedition
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	0	204.00	383.33	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	1	116.00	367.73	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	2	292.00	367.73	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	3	116.00	398.93	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	4	292.00	398.93	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/D1_ExploreVisualRoot/ModePanel/SimpleMode
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/OpenDimension1TreePanelButton	0	826.67	917.33	OFFSCREEN	<none>	<none>
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/OpenDimension1TreePanelButton	1	794.67	911.33	OFFSCREEN	<none>	<none>
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/OpenDimension1TreePanelButton	2	858.67	911.33	OFFSCREEN	<none>	<none>
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/OpenDimension1TreePanelButton	3	794.67	923.33	OFFSCREEN	<none>	<none>
05_explore_empty	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/OpenDimension1TreePanelButton	4	858.67	923.33	OFFSCREEN	<none>	<none>
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	0	490.00	441.67	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	1	376.80	417.07	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	2	603.20	417.07	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	3	376.80	466.27	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	4	603.20	466.27	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	0	490.00	533.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	1	376.80	508.40	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	2	603.20	508.40	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	3	376.80	557.60	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	4	603.20	557.60	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_2
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	0	115.67	893.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	1	69.87	823.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	2	161.47	823.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	3	69.87	962.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	4	161.47	962.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	0	496.00	73.33	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	1	456.40	38.13	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	2	535.60	38.13	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	3	456.40	108.53	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	4	535.60	108.53	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_RELIQUIAS
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	0	490.00	715.67	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	1	376.80	691.07	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	2	603.20	691.07	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	3	376.80	740.27	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	4	603.20	740.27	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_0
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	0	278.33	893.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	1	232.53	823.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	2	324.13	823.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	3	232.53	962.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	4	324.13	962.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_1
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	0	634.00	73.33	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	1	594.40	38.13	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	2	673.60	38.13	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	3	594.40	108.53	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	4	673.60	108.53	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/BottomNavigation/Nav_ÁRBOL
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	0	603.67	893.00	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	1	557.87	823.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	2	649.47	823.20	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	3	557.87	962.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	4	649.47	962.80	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/ShipCard_3
06_hangar	720	1280	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_1	0	490.00	624.33	OK	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_1	Canvas/HUD/VerticalUIRoot/VerticalSafeAreaRoot/ContentSlot/Dimension1Panel/HangarPanel/D1_HangarVisualRoot/PartCard_1
